ts,type,plan_index,plan_time_utc,plan_path,action,reason,reason_flags,start_block_reasons
2026-02-02T02:30:00+00:00,PLAN_SWITCH,106,2026-02-02 02:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T023000+0000.json,HOLD,,,
2026-02-02T02:45:00+00:00,PLAN_SWITCH,107,2026-02-02 02:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T024500+0000.json,HOLD,,,
2026-02-02T03:00:00+00:00,PLAN_SWITCH,108,2026-02-02 03:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T030000+0000.json,HOLD,,,
2026-02-02T03:15:00+00:00,PLAN_SWITCH,109,2026-02-02 03:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T031500+0000.json,STOP,,,
2026-02-02T03:15:00+00:00,STOP,109,2026-02-02 03:15:00+00:00,,,PLAN_STOP,['range_shift_stop'],"['gate_fail:adx_ok', 'gate_fail:ema_dist_ok', 'gate_fail:bbwp_gate_ok', 'gate_fail:os_dev_build_ok', 'gate_fail:fvg_gate_ok', 'gate_fail:mrvd_gate_ok', 'gate_fail:cvd_gate_ok', 'rsi_out_of_range', 'stop_rule_active']"
2026-02-02T03:30:00+00:00,PLAN_SWITCH,110,2026-02-02 03:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T033000+0000.json,STOP,,,
2026-02-02T03:30:00+00:00,STOP,110,2026-02-02 03:30:00+00:00,,,PLAN_STOP,['os_dev_trend_stop'],"['gate_fail:adx_ok', 'gate_fail:ema_dist_ok', 'gate_fail:bbwp_gate_ok', 'gate_fail:os_dev_build_ok', 'gate_fail:fvg_gate_ok', 'gate_fail:mrvd_gate_ok', 'gate_fail:cvd_gate_ok', 'rsi_out_of_range', 'reclaim_active', 'cooldown_active', 'stop_rule_active']"
2026-02-02T03:45:00+00:00,PLAN_SWITCH,111,2026-02-02 03:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T034500+0000.json,STOP,,,
2026-02-02T03:45:00+00:00,STOP,111,2026-02-02 03:45:00+00:00,,,PLAN_STOP,['os_dev_trend_stop'],"['gate_fail:adx_ok', 'gate_fail:bbw_nonexp', 'gate_fail:ema_dist_ok', 'gate_fail:bbwp_gate_ok', 'gate_fail:os_dev_build_ok', 'gate_fail:mrvd_gate_ok', 'gate_fail:cvd_gate_ok', 'reclaim_active', 'cooldown_active', 'stop_rule_active']"
2026-02-02T04:00:00+00:00,PLAN_SWITCH,112,2026-02-02 04:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T040000+0000.json,HOLD,,,
2026-02-02T04:15:00+00:00,PLAN_SWITCH,113,2026-02-02 04:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T041500+0000.json,HOLD,,,
2026-02-02T04:30:00+00:00,PLAN_SWITCH,114,2026-02-02 04:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T043000+0000.json,HOLD,,,
2026-02-02T04:45:00+00:00,PLAN_SWITCH,115,2026-02-02 04:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T044500+0000.json,HOLD,,,
2026-02-02T05:00:00+00:00,PLAN_SWITCH,116,2026-02-02 05:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T050000+0000.json,HOLD,,,
2026-02-02T05:15:00+00:00,PLAN_SWITCH,117,2026-02-02 05:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T051500+0000.json,HOLD,,,
2026-02-02T05:30:00+00:00,PLAN_SWITCH,118,2026-02-02 05:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T053000+0000.json,HOLD,,,
2026-02-02T05:45:00+00:00,PLAN_SWITCH,119,2026-02-02 05:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T054500+0000.json,HOLD,,,
2026-02-02T06:00:00+00:00,PLAN_SWITCH,120,2026-02-02 06:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T060000+0000.json,HOLD,,,
2026-02-02T06:15:00+00:00,PLAN_SWITCH,121,2026-02-02 06:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T061500+0000.json,HOLD,,,
2026-02-02T06:30:00+00:00,PLAN_SWITCH,122,2026-02-02 06:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T063000+0000.json,HOLD,,,
2026-02-02T06:45:00+00:00,PLAN_SWITCH,123,2026-02-02 06:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T064500+0000.json,HOLD,,,
2026-02-02T07:00:00+00:00,PLAN_SWITCH,124,2026-02-02 07:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T070000+0000.json,HOLD,,,
2026-02-02T07:15:00+00:00,PLAN_SWITCH,125,2026-02-02 07:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T071500+0000.json,HOLD,,,
2026-02-02T07:30:00+00:00,PLAN_SWITCH,126,2026-02-02 07:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T073000+0000.json,HOLD,,,
2026-02-02T07:45:00+00:00,PLAN_SWITCH,127,2026-02-02 07:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T074500+0000.json,HOLD,,,
2026-02-02T08:00:00+00:00,PLAN_SWITCH,128,2026-02-02 08:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T080000+0000.json,HOLD,,,
2026-02-02T08:15:00+00:00,PLAN_SWITCH,129,2026-02-02 08:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T081500+0000.json,HOLD,,,
2026-02-02T08:30:00+00:00,PLAN_SWITCH,130,2026-02-02 08:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T083000+0000.json,HOLD,,,
2026-02-02T08:45:00+00:00,PLAN_SWITCH,131,2026-02-02 08:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T084500+0000.json,HOLD,,,
2026-02-02T09:00:00+00:00,PLAN_SWITCH,132,2026-02-02 09:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T090000+0000.json,HOLD,,,
2026-02-02T09:15:00+00:00,PLAN_SWITCH,133,2026-02-02 09:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T091500+0000.json,HOLD,,,
2026-02-02T09:30:00+00:00,PLAN_SWITCH,134,2026-02-02 09:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T093000+0000.json,HOLD,,,
2026-02-02T09:45:00+00:00,PLAN_SWITCH,135,2026-02-02 09:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T094500+0000.json,HOLD,,,
2026-02-02T10:00:00+00:00,PLAN_SWITCH,136,2026-02-02 10:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T100000+0000.json,HOLD,,,
2026-02-02T10:15:00+00:00,PLAN_SWITCH,137,2026-02-02 10:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T101500+0000.json,HOLD,,,
2026-02-02T10:30:00+00:00,PLAN_SWITCH,138,2026-02-02 10:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T103000+0000.json,HOLD,,,
2026-02-02T10:45:00+00:00,PLAN_SWITCH,139,2026-02-02 10:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T104500+0000.json,HOLD,,,
2026-02-02T11:00:00+00:00,PLAN_SWITCH,140,2026-02-02 11:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T110000+0000.json,HOLD,,,
2026-02-02T11:15:00+00:00,PLAN_SWITCH,141,2026-02-02 11:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T111500+0000.json,HOLD,,,
2026-02-02T11:30:00+00:00,PLAN_SWITCH,142,2026-02-02 11:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T113000+0000.json,HOLD,,,
2026-02-02T11:45:00+00:00,PLAN_SWITCH,143,2026-02-02 11:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T114500+0000.json,HOLD,,,
2026-02-02T12:00:00+00:00,PLAN_SWITCH,144,2026-02-02 12:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T120000+0000.json,HOLD,,,
2026-02-02T12:15:00+00:00,PLAN_SWITCH,145,2026-02-02 12:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T121500+0000.json,HOLD,,,
2026-02-02T12:30:00+00:00,PLAN_SWITCH,146,2026-02-02 12:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T123000+0000.json,HOLD,,,
2026-02-02T12:45:00+00:00,PLAN_SWITCH,147,2026-02-02 12:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T124500+0000.json,HOLD,,,
2026-02-02T13:00:00+00:00,PLAN_SWITCH,148,2026-02-02 13:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T130000+0000.json,STOP,,,
2026-02-02T13:00:00+00:00,STOP,148,2026-02-02 13:00:00+00:00,,,PLAN_STOP,['os_dev_trend_stop'],"['gate_fail:adx_ok', 'gate_fail:ema_dist_ok', 'gate_fail:bbwp_gate_ok', 'gate_fail:os_dev_build_ok', 'rsi_out_of_range', 'stop_rule_active']"
2026-02-02T13:15:00+00:00,PLAN_SWITCH,149,2026-02-02 13:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T131500+0000.json,STOP,,,
2026-02-02T13:15:00+00:00,STOP,149,2026-02-02 13:15:00+00:00,,,PLAN_STOP,['os_dev_trend_stop'],"['gate_fail:adx_ok', 'gate_fail:ema_dist_ok', 'gate_fail:bbwp_gate_ok', 'gate_fail:os_dev_build_ok', 'rsi_out_of_range', 'reclaim_active', 'cooldown_active', 'stop_rule_active']"
2026-02-02T13:30:00+00:00,PLAN_SWITCH,150,2026-02-02 13:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T133000+0000.json,STOP,,,
2026-02-02T13:30:00+00:00,STOP,150,2026-02-02 13:30:00+00:00,,,PLAN_STOP,['os_dev_trend_stop'],"['gate_fail:adx_ok', 'gate_fail:ema_dist_ok', 'gate_fail:bbwp_gate_ok', 'gate_fail:os_dev_build_ok', 'gate_fail:cvd_gate_ok', 'rsi_out_of_range', 'reclaim_active', 'cooldown_active', 'stop_rule_active']"
2026-02-02T13:45:00+00:00,PLAN_SWITCH,151,2026-02-02 13:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T134500+0000.json,STOP,,,
2026-02-02T13:45:00+00:00,STOP,151,2026-02-02 13:45:00+00:00,,,PLAN_STOP,['os_dev_trend_stop'],"['gate_fail:adx_ok', 'gate_fail:ema_dist_ok', 'gate_fail:bbwp_gate_ok', 'gate_fail:os_dev_build_ok', 'gate_fail:mrvd_gate_ok', 'gate_fail:cvd_gate_ok', 'rsi_out_of_range', 'reclaim_active', 'cooldown_active', 'stop_rule_active']"
2026-02-02T14:00:00+00:00,PLAN_SWITCH,152,2026-02-02 14:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T140000+0000.json,STOP,,,
2026-02-02T14:00:00+00:00,STOP,152,2026-02-02 14:00:00+00:00,,,PLAN_STOP,['os_dev_trend_stop'],"['gate_fail:adx_ok', 'gate_fail:ema_dist_ok', 'gate_fail:bbwp_gate_ok', 'gate_fail:os_dev_build_ok', 'gate_fail:cvd_gate_ok', 'reclaim_active', 'cooldown_active', 'stop_rule_active']"
2026-02-02T14:15:00+00:00,PLAN_SWITCH,153,2026-02-02 14:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T141500+0000.json,HOLD,,,
2026-02-02T14:30:00+00:00,PLAN_SWITCH,154,2026-02-02 14:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T143000+0000.json,STOP,,,
2026-02-02T14:30:00+00:00,STOP,154,2026-02-02 14:30:00+00:00,,,PLAN_STOP,['range_shift_stop'],"['gate_fail:adx_ok', 'gate_fail:ema_dist_ok', 'gate_fail:bbwp_gate_ok', 'gate_fail:os_dev_build_ok', 'gate_fail:cvd_gate_ok', 'rsi_out_of_range', 'reclaim_active', 'cooldown_active', 'stop_rule_active']"
2026-02-02T14:45:00+00:00,PLAN_SWITCH,155,2026-02-02 14:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T144500+0000.json,HOLD,,,
2026-02-02T15:00:00+00:00,PLAN_SWITCH,156,2026-02-02 15:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T150000+0000.json,HOLD,,,
2026-02-02T15:15:00+00:00,PLAN_SWITCH,157,2026-02-02 15:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T151500+0000.json,HOLD,,,
2026-02-02T15:30:00+00:00,PLAN_SWITCH,158,2026-02-02 15:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T153000+0000.json,HOLD,,,
2026-02-02T15:45:00+00:00,PLAN_SWITCH,159,2026-02-02 15:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T154500+0000.json,HOLD,,,
2026-02-02T16:00:00+00:00,PLAN_SWITCH,160,2026-02-02 16:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T160000+0000.json,HOLD,,,
2026-02-02T16:15:00+00:00,PLAN_SWITCH,161,2026-02-02 16:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T161500+0000.json,STOP,,,
2026-02-02T16:15:00+00:00,STOP,161,2026-02-02 16:15:00+00:00,,,PLAN_STOP,['os_dev_trend_stop'],"['gate_fail:adx_ok', 'gate_fail:ema_dist_ok', 'gate_fail:bbwp_gate_ok', 'gate_fail:os_dev_build_ok', 'gate_fail:cvd_gate_ok', 'rsi_out_of_range', 'reclaim_active', 'stop_rule_active']"
2026-02-02T16:30:00+00:00,PLAN_SWITCH,162,2026-02-02 16:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T163000+0000.json,STOP,,,
2026-02-02T16:30:00+00:00,STOP,162,2026-02-02 16:30:00+00:00,,,PLAN_STOP,['os_dev_trend_stop'],"['gate_fail:adx_ok', 'gate_fail:ema_dist_ok', 'gate_fail:bbwp_gate_ok', 'gate_fail:os_dev_build_ok', 'gate_fail:cvd_gate_ok', 'rsi_out_of_range', 'reclaim_active', 'cooldown_active', 'stop_rule_active']"
2026-02-02T16:45:00+00:00,PLAN_SWITCH,163,2026-02-02 16:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T164500+0000.json,HOLD,,,
2026-02-02T17:00:00+00:00,PLAN_SWITCH,164,2026-02-02 17:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T170000+0000.json,HOLD,,,
2026-02-02T17:15:00+00:00,PLAN_SWITCH,165,2026-02-02 17:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T171500+0000.json,HOLD,,,
2026-02-02T17:30:00+00:00,PLAN_SWITCH,166,2026-02-02 17:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T173000+0000.json,HOLD,,,
2026-02-02T17:45:00+00:00,PLAN_SWITCH,167,2026-02-02 17:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T174500+0000.json,HOLD,,,
2026-02-02T18:00:00+00:00,PLAN_SWITCH,168,2026-02-02 18:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T180000+0000.json,HOLD,,,
2026-02-02T18:15:00+00:00,PLAN_SWITCH,169,2026-02-02 18:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T181500+0000.json,HOLD,,,
2026-02-02T18:30:00+00:00,PLAN_SWITCH,170,2026-02-02 18:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T183000+0000.json,STOP,,,
2026-02-02T18:30:00+00:00,STOP,170,2026-02-02 18:30:00+00:00,,,PLAN_STOP,['range_shift_stop'],"['gate_fail:adx_ok', 'gate_fail:ema_dist_ok', 'gate_fail:bbwp_gate_ok', 'reclaim_active', 'stop_rule_active']"
2026-02-02T18:45:00+00:00,PLAN_SWITCH,171,2026-02-02 18:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T184500+0000.json,HOLD,,,
2026-02-02T19:00:00+00:00,PLAN_SWITCH,172,2026-02-02 19:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T190000+0000.json,HOLD,,,
2026-02-02T19:15:00+00:00,PLAN_SWITCH,173,2026-02-02 19:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T191500+0000.json,HOLD,,,
2026-02-02T19:30:00+00:00,PLAN_SWITCH,174,2026-02-02 19:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T193000+0000.json,HOLD,,,
2026-02-02T19:45:00+00:00,PLAN_SWITCH,175,2026-02-02 19:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T194500+0000.json,HOLD,,,
2026-02-02T20:00:00+00:00,PLAN_SWITCH,176,2026-02-02 20:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T200000+0000.json,HOLD,,,
2026-02-02T20:15:00+00:00,PLAN_SWITCH,177,2026-02-02 20:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T201500+0000.json,HOLD,,,
2026-02-02T20:30:00+00:00,PLAN_SWITCH,178,2026-02-02 20:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T203000+0000.json,HOLD,,,
2026-02-02T20:45:00+00:00,PLAN_SWITCH,179,2026-02-02 20:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T204500+0000.json,HOLD,,,
2026-02-02T21:00:00+00:00,PLAN_SWITCH,180,2026-02-02 21:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T210000+0000.json,HOLD,,,
2026-02-02T21:15:00+00:00,PLAN_SWITCH,181,2026-02-02 21:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T211500+0000.json,STOP,,,
2026-02-02T21:15:00+00:00,STOP,181,2026-02-02 21:15:00+00:00,,,PLAN_STOP,['range_shift_stop'],"['gate_fail:adx_ok', 'gate_fail:ema_dist_ok', 'gate_fail:bbwp_gate_ok', 'reclaim_active', 'stop_rule_active']"
2026-02-02T21:30:00+00:00,PLAN_SWITCH,182,2026-02-02 21:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T213000+0000.json,HOLD,,,
2026-02-02T21:45:00+00:00,PLAN_SWITCH,183,2026-02-02 21:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T214500+0000.json,HOLD,,,
2026-02-02T22:00:00+00:00,PLAN_SWITCH,184,2026-02-02 22:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T220000+0000.json,HOLD,,,
2026-02-02T22:15:00+00:00,PLAN_SWITCH,185,2026-02-02 22:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T221500+0000.json,HOLD,,,
2026-02-02T22:30:00+00:00,PLAN_SWITCH,186,2026-02-02 22:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T223000+0000.json,HOLD,,,
2026-02-02T22:45:00+00:00,PLAN_SWITCH,187,2026-02-02 22:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T224500+0000.json,HOLD,,,
2026-02-02T23:00:00+00:00,PLAN_SWITCH,188,2026-02-02 23:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T230000+0000.json,HOLD,,,
2026-02-02T23:15:00+00:00,PLAN_SWITCH,189,2026-02-02 23:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T231500+0000.json,HOLD,,,
2026-02-02T23:30:00+00:00,PLAN_SWITCH,190,2026-02-02 23:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T233000+0000.json,HOLD,,,
2026-02-02T23:45:00+00:00,PLAN_SWITCH,191,2026-02-02 23:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.latest.json,HOLD,,,
